Date,Close,Adj Close
2009-01-02,321.319995,160.820818
2009-01-05,328.050013,164.189196
2009-01-06,334.060019,167.197207
2009-01-07,322.010008,161.16617
2009-01-08,325.189992,162.757754
2009-01-09,315.069995,157.69269
2009-01-12,312.689992,156.501497
2009-01-13,314.320013,157.317324
2009-01-14,300.970003,150.635637
2009-01-15,298.989991,149.64464
2009-01-16,299.670005,149.984987
2009-01-20,282.749991,141.516512
2009-01-21,303.080013,151.691698
2009-01-22,306.49999,153.403399
2009-01-23,324.700004,162.512514
2009-01-26,323.869993,162.097094
2009-01-27,331.479991,165.905901
2009-01-28,348.669998,174.509508
2009-01-29,343.320007,171.831835
2009-01-30,338.530001,169.434435
2009-02-02,340.570013,170.455462
2009-02-03,340.450016,170.395403
2009-02-04,343.000014,171.671679
2009-02-05,353.719997,177.037035
2009-02-06,371.279995,185.825823
2009-02-09,378.769995,189.574572
2009-02-10,358.510002,179.434435
2009-02-11,358.040013,179.199206
2009-02-12,363.050013,181.706713
2009-02-13,357.679991,179.019015
2009-02-17,342.659992,171.501498
2009-02-18,353.110012,176.731738
2009-02-19,342.639993,171.491488
2009-02-20,346.449991,173.398394
2009-02-23,330.059995,165.195193
2009-02-24,345.450016,172.897906
2009-02-25,341.640017,170.991
2009-02-26,337.180004,168.758761
2009-02-27,337.990015,169.164171
2009-03-02,327.160005,163.743746
2009-03-03,325.480015,162.90291
2009-03-04,318.919992,159.619616
2009-03-05,305.640011,152.972979
2009-03-06,308.570001,154.43944
2009-03-09,290.890005,145.590593
2009-03-10,308.170011,154.239245
2009-03-11,317.910017,159.114123
2009-03-12,323.530002,161.926928
2009-03-13,324.42001,162.372378
2009-03-16,319.690004,160.005007
2009-03-17,335.340018,167.837847
2009-03-18,333.100012,166.716723
2009-03-19,329.939998,165.135134
2009-03-20,330.159992,165.245241
2009-03-23,348.6,174.474474
2009-03-24,347.170004,173.758761
2009-03-25,344.070019,172.207217
2009-03-26,353.290007,176.821825
2009-03-27,347.699991,174.02402
2009-03-30,342.689991,171.516512
2009-03-31,348.060013,174.204211
2009-04-01,354.090018,177.222231
2009-04-02,362.499996,181.431429
2009-04-03,369.780001,185.075076
2009-04-06,368.240008,184.304308
2009-04-07,358.649998,179.504504
2009-04-08,362.000008,181.181185
2009-04-09,372.499996,186.436434
2009-04-13,378.110011,189.24425
2009-04-14,368.909992,184.639636
2009-04-15,379.500008,189.939944
2009-04-16,388.739996,194.564562
